"order_id","ship_mode","sales_customer_id","sales_product_id","customer_name","age","city","product_name","category"
"US-2015-101511","Second Class","JE-15745","OFF-SU-10002189","Joel Eaton",25,"Memphis","Acme Rosewood Handle Letter Opener","Office Supplies"
"CA-2015-137225","Standard Class","JK-15640","OFF-AR-10001940","Jim Kriz",31,"New York City","Sanford Colorific Eraseable Coloring Pencils  12 Count","Office Supplies"
"CA-2014-166191","Second Class","DK-13150","OFF-ST-10003455","David Kendrick",20,"Decatur","Tenex File Box  Personal Filing Tote with Lid  Black","Office Supplies"
"CA-2014-166191","Second Class","DK-13150","TEC-AC-10004659","David Kendrick",20,"Decatur","Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB","Technology"
"CA-2014-158274","Second Class","RM-19675","TEC-PH-10003273","Robert Marley",57,"Monroe","AT&T TR1909W","Technology"
"CA-2014-158274","Second Class","RM-19675","TEC-PH-10004896","Robert Marley",57,"Monroe","Nokia Lumia 521 (T-Mobile)","Technology"
"CA-2014-158274","Second Class","RM-19675","TEC-AC-10002345","Robert Marley",57,"Monroe","HP Standard 104 key PS/2 Keyboard","Technology"
"CA-2016-105018","Standard Class","SK-19990","OFF-BI-10001890","Sally Knutson",44,"Fairfield","Avery Poly Binder Pockets","Office Supplies"
"CA-2014-123260","Standard Class","FM-14290","TEC-AC-10002323","Frank Merwin",45,"Los Angeles","SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card","Technology"
"CA-2016-157000","Standard Class","AM-10360","OFF-ST-10001328","Alice McCarthy",45,"Grand Prairie","Personal Filing Tote with Lid  Black/Gray","Office Supplies"
"CA-2016-157000","Standard Class","AM-10360","OFF-PA-10001950","Alice McCarthy",45,"Grand Prairie","Southworth 25% Cotton Antique Laid Paper & Envelopes","Office Supplies"
"CA-2015-102281","First Class","MP-17470","FUR-BO-10002613","Mark Packer",61,"New York City","Atlantic Metals Mobile 4-Shelf Bookcases  Custom Colors","Furniture"
"CA-2015-102281","First Class","MP-17470","TEC-PH-10001552","Mark Packer",61,"New York City","I Needs 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink","Technology"
"CA-2015-102281","First Class","MP-17470","OFF-PA-10000061","Mark Packer",61,"New York City","Xerox 205","Office Supplies"
"CA-2015-102281","First Class","MP-17470","FUR-BO-10002545","Mark Packer",61,"New York City","Atlantic Metals Mobile 3-Shelf Bookcases  Custom Colors","Furniture"
"CA-2015-102281","First Class","MP-17470","OFF-AR-10003514","Mark Packer",61,"New York City","4009 Highlighters by Sanford","Office Supplies"
"CA-2015-131457","Standard Class","MZ-17515","OFF-EN-10001509","Mary Zewe",52,"Redlands","Poly String Tie Envelopes","Office Supplies"
"CA-2014-140004","Standard Class","CB-12025","OFF-AR-10004685","Cassandra Brandow",43,"Hamilton","Binney & Smith Crayola Metallic Colored Pencils  8-Color Set","Office Supplies"
"CA-2014-140004","Standard Class","CB-12025","OFF-AR-10004027","Cassandra Brandow",43,"Hamilton","Binney & Smith inkTank Erasable Desk Highlighter  Chisel Tip  Yellow  12/Box","Office Supplies"
"CA-2017-107720","Standard Class","VM-21685","OFF-ST-10001414","Valerie Mitchum",69,"Westfield","Decoflex Hanging Personal Folder File","Office Supplies"
"US-2017-124303","Standard Class","FH-14365","OFF-BI-10000343","Fred Hopkins",49,"Philadelphia","Pressboard Covers with Storage Hooks  9 1/2 x 11  Light Blue","Office Supplies"
"US-2017-124303","Standard Class","FH-14365","OFF-PA-10002749","Fred Hopkins",49,"Philadelphia","Wirebound Message Books  5-1/2 x 4 Forms  2 or 4 Forms per Page","Office Supplies"
"CA-2017-105074","Standard Class","MB-17305","OFF-PA-10002666","Maria Bertelson",43,"Akron","Southworth 25% Cotton Linen-Finish Paper & Envelopes","Office Supplies"
"CA-2014-133690","First Class","BS-11755","FUR-TA-10004289","Bruce Stewart",59,"Denver","BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables","Furniture"
"CA-2014-133690","First Class","BS-11755","OFF-AP-10003622","Bruce Stewart",59,"Denver","Bravo II Megaboss 12-Amp Hard Body Upright  Replacement Belts  2 Belts per Pack","Office Supplies"
"US-2017-116701","Second Class","LC-17140","OFF-AP-10003217","Logan Currie",22,"Dallas","Eureka Sanitaire  Commercial Upright","Office Supplies"
"CA-2017-126382","Standard Class","HK-14890","FUR-FU-10002960","Heather Kirkland",27,"Franklin","Eldon 200 Class Desk Accessories  Burgundy","Furniture"
"CA-2017-108329","Standard Class","LE-16810","TEC-PH-10001918","Laurel Elliston",62,"Whittier","Nortel Business Series Terminal T7208 Digital phone","Technology"
"CA-2017-135860","Standard Class","JH-15985","OFF-ST-10000642","Joseph Holt",51,"Saginaw","Tennsco Lockers  Gray","Office Supplies"
"CA-2017-135860","Standard Class","JH-15985","TEC-PH-10001700","Joseph Holt",51,"Saginaw","Panasonic KX-TG6844B Expandable Digital Cordless Telephone","Technology"
"CA-2017-135860","Standard Class","JH-15985","OFF-BI-10003274","Joseph Holt",51,"Saginaw","Avery Durable Slant Ring Binders  No Labels","Office Supplies"
"CA-2017-135860","Standard Class","JH-15985","OFF-FA-10000134","Joseph Holt",51,"Saginaw","Advantus Push Pins  Aluminum Head","Office Supplies"
"CA-2017-135860","Standard Class","JH-15985","OFF-ST-10001522","Joseph Holt",51,"Saginaw","Gould Plastics 18-Pocket Panel Bin  34w x 5-1/4d x 20-1/2h","Office Supplies"
"CA-2015-101007","Second Class","MS-17980","TEC-AC-10001266","Michael Stewart",67,"Dallas","Memorex Micro Travel Drive 8 GB","Technology"
"CA-2015-146262","Standard Class","VW-21775","OFF-LA-10004544","Victoria Wilson",62,"Medina","Avery 505","Office Supplies"
"CA-2015-146262","Standard Class","VW-21775","FUR-BO-10004695","Victoria Wilson",62,"Medina","OSullivan 2-Door Barrister Bookcase in Odessa Pine","Furniture"
"CA-2015-146262","Standard Class","VW-21775","TEC-PH-10002844","Victoria Wilson",62,"Medina","Speck Products Candyshell Flip Case","Technology"
"CA-2015-146262","Standard Class","VW-21775","TEC-MA-10000864","Victoria Wilson",62,"Medina","Cisco 9971 IP Video Phone Charcoal","Technology"
"CA-2015-146262","Standard Class","VW-21775","TEC-AC-10000109","Victoria Wilson",62,"Medina","Sony Micro Vault Click 16 GB USB 2.0 Flash Drive","Technology"
"CA-2016-130162","Standard Class","JH-15910","OFF-ST-10001328","Jonathan Howell",40,"Los Angeles","Personal Filing Tote with Lid  Black/Gray","Office Supplies"
"CA-2016-130162","Standard Class","JH-15910","TEC-PH-10002563","Jonathan Howell",40,"Los Angeles","Adtran 1202752G1","Technology"
"CA-2015-169397","First Class","JB-15925","OFF-FA-10000585","Joni Blumstein",25,"Dublin","OIC Bulk Pack Metal Binder Clips","Office Supplies"
"CA-2015-169397","First Class","JB-15925","OFF-PA-10004000","Joni Blumstein",25,"Dublin","While You Were Out Pads  50 per Pad  4 x 5 1/4  Green Cycle","Office Supplies"
"CA-2015-169397","First Class","JB-15925","OFF-BI-10002852","Joni Blumstein",25,"Dublin","Ibico Standard Transparent Covers","Office Supplies"
"CA-2015-169397","First Class","JB-15925","FUR-FU-10000087","Joni Blumstein",25,"Dublin","Executive Impressions 14 Two-Color Numerals Wall Clock","Furniture"
"CA-2015-169397","First Class","JB-15925","TEC-MA-10001148","Joni Blumstein",25,"Dublin","Swingline SM12-08 MicroCut Jam Free Shredder","Technology"
"CA-2015-169397","First Class","JB-15925","OFF-AR-10001958","Joni Blumstein",25,"Dublin","Stanley Bostitch Contemporary Electric Pencil Sharpeners","Office Supplies"
"CA-2015-163055","Standard Class","DS-13180","OFF-AR-10001026","David Smith",41,"Detroit","Sanford Uni-Blazer View Highlighters  Chisel Tip  Yellow","Office Supplies"
"CA-2015-163055","Standard Class","DS-13180","FUR-TA-10003748","David Smith",41,"Detroit","Bevis 36 x 72 Conference Tables","Furniture"
"CA-2015-163055","Standard Class","DS-13180","OFF-ST-10002485","David Smith",41,"Detroit","Rogers Deluxe File Chest","Office Supplies"
"US-2015-145436","Standard Class","VD-21670","FUR-CH-10004860","Valerie Dominguez",69,"Columbia","Global Low Back Tilter Chair","Furniture"
"US-2015-145436","Standard Class","VD-21670","FUR-CH-10004477","Valerie Dominguez",69,"Columbia","Global Push Button Managers Chair  Indigo","Furniture"
"US-2014-156216","Standard Class","EA-14035","OFF-BI-10001679","Erin Ashbrook",61,"Charlotte","GBC Instant Index System for Binding Systems","Office Supplies"
"US-2017-100930","Standard Class","CS-12400","FUR-TA-10001705","Christopher Schild",33,"Chicago","Bush Advantage Collection Round Conference Table","Furniture"
"US-2017-100930","Standard Class","CS-12400","FUR-TA-10003473","Christopher Schild",33,"Chicago","Bretford Rectangular Conference Table Tops","Furniture"
"US-2017-100930","Standard Class","CS-12400","OFF-BI-10001679","Christopher Schild",33,"Chicago","GBC Instant Index System for Binding Systems","Office Supplies"
"US-2017-100930","Standard Class","CS-12400","FUR-FU-10004017","Christopher Schild",33,"Chicago","Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet  Computer  39 x 49","Furniture"
"US-2017-100930","Standard Class","CS-12400","TEC-AC-10003832","Christopher Schild",33,"Chicago","Logitech P710e Mobile Speakerphone","Technology"
"CA-2017-160514","Standard Class","DB-13120","OFF-PA-10002479","David Bremer",60,"Santa Clara","Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)","Office Supplies"
"CA-2016-157749","Second Class","KL-16645","OFF-PA-10003349","Ken Lonsdale",43,"Chicago","Xerox 1957","Office Supplies"
"CA-2016-157749","Second Class","KL-16645","FUR-FU-10000576","Ken Lonsdale",43,"Chicago","Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base","Furniture"
"CA-2016-157749","Second Class","KL-16645","FUR-FU-10004351","Ken Lonsdale",43,"Chicago","Staple-based wall hangings","Furniture"
"CA-2016-157749","Second Class","KL-16645","TEC-PH-10000011","Ken Lonsdale",43,"Chicago","PureGear Roll-On Screen Protector","Technology"
"CA-2016-157749","Second Class","KL-16645","FUR-TA-10002607","Ken Lonsdale",43,"Chicago","KI Conference Tables","Furniture"
"CA-2016-157749","Second Class","KL-16645","FUR-FU-10002505","Ken Lonsdale",43,"Chicago","Eldon 100 Class Desk Accessories","Furniture"
"CA-2016-157749","Second Class","KL-16645","OFF-AR-10004685","Ken Lonsdale",43,"Chicago","Binney & Smith Crayola Metallic Colored Pencils  8-Color Set","Office Supplies"
"CA-2014-131926","Second Class","DW-13480","FUR-CH-10004063","Dianna Wilson",25,"Lakeville","Global Deluxe High-Back Managers Chair","Furniture"
"CA-2014-131926","Second Class","DW-13480","OFF-ST-10002276","Dianna Wilson",25,"Lakeville","Safco Steel Mobile File Cart","Office Supplies"
"CA-2014-131926","Second Class","DW-13480","OFF-PA-10004082","Dianna Wilson",25,"Lakeville","Adams Telephone Message Book w/Frequently-Called Numbers Space  400 Messages per Book","Office Supplies"
"CA-2014-131926","Second Class","DW-13480","OFF-AP-10002945","Dianna Wilson",25,"Lakeville","Honeywell Enviracaire Portable HEPA Air Cleaner for 17 x 22 Room","Office Supplies"
"CA-2014-131926","Second Class","DW-13480","OFF-PA-10000061","Dianna Wilson",25,"Lakeville","Xerox 205","Office Supplies"
"CA-2016-154739","Second Class","LH-17155","FUR-CH-10002965","Logan Haushalter",43,"San Francisco","Global Leather Highback Executive Chair with Pneumatic Height Adjustment  Black","Furniture"
"CA-2016-145625","Standard Class","KC-16540","OFF-PA-10004569","Kelly Collister",39,"San Diego","Wirebound Message Books  Two 4 1/4 x 5 Forms per Page","Office Supplies"
"CA-2016-145625","Standard Class","KC-16540","TEC-AC-10003832","Kelly Collister",39,"San Diego","Logitech P710e Mobile Speakerphone","Technology"
"CA-2016-146941","First Class","DL-13315","OFF-ST-10001228","Delfina Latchford",48,"New York City","Fellowes Personal Hanging Folder Files  Navy","Office Supplies"
"CA-2016-146941","First Class","DL-13315","OFF-EN-10003296","Delfina Latchford",48,"New York City","Tyvek Side-Opening Peel & Seel Expanding Envelopes","Office Supplies"
"US-2015-159982","Standard Class","DR-12880","FUR-FU-10002505","Dan Reichenbach",68,"Chicago","Eldon 100 Class Desk Accessories","Furniture"
"US-2015-159982","Standard Class","DR-12880","OFF-ST-10004804","Dan Reichenbach",68,"Chicago","Belkin 19 Vented Equipment Shelf  Black","Office Supplies"
"US-2015-159982","Standard Class","DR-12880","OFF-ST-10001590","Dan Reichenbach",68,"Chicago","Tenex Personal Project File with Scoop Front Design  Black","Office Supplies"
"US-2015-159982","Standard Class","DR-12880","TEC-PH-10001580","Dan Reichenbach",68,"Chicago","Logitech Mobile Speakerphone P710e - speaker phone","Technology"
"CA-2017-163139","Second Class","CC-12670","TEC-AC-10000290","Craig Carreira",22,"New York City","Sabrent 4-Port USB 2.0 Hub","Technology"
"CA-2017-163139","Second Class","CC-12670","OFF-ST-10002790","Craig Carreira",22,"New York City","Safco Industrial Shelving","Office Supplies"
"CA-2017-163139","Second Class","CC-12670","OFF-BI-10003460","Craig Carreira",22,"New York City","Acco 3-Hole Punch","Office Supplies"
"US-2017-155299","Standard Class","Dl-13600","OFF-AP-10002203","Dorris liebe",68,"Pasadena","Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac","Office Supplies"
"US-2014-106992","Second Class","SB-20290","TEC-MA-10000822","Sean Braxton",41,"Houston","Lexmark MX611dhe Monochrome Laser Printer","Technology"
"US-2014-106992","Second Class","SB-20290","TEC-MA-10003353","Sean Braxton",41,"Houston","Xerox WorkCentre 6505DN Laser Multifunction Printer","Technology"
"CA-2016-125318","Standard Class","RC-19825","TEC-PH-10001433","Roy Collins",54,"Chicago","Cisco Small Business SPA 502G VoIP phone","Technology"
"CA-2015-155040","Standard Class","AH-10210","TEC-AC-10004469","Alan Hwang",58,"Brentwood","Microsoft Sculpt Comfort Mouse","Technology"
"CA-2017-136826","Standard Class","CB-12535","OFF-AR-10003602","Claudia Bergmann",63,"Chapel Hill","Quartet Omega Colored Chalk  12/Pack","Office Supplies"
"CA-2016-111010","Standard Class","PG-18895","OFF-FA-10003472","Paul Gonzalez",64,"Rochester","Bagged Rubber Bands","Office Supplies"
"US-2017-145366","Standard Class","CA-12310","OFF-ST-10004180","Christine Abelman",68,"Cincinnati","Safco Commercial Shelving","Office Supplies"
"US-2017-145366","Standard Class","CA-12310","OFF-EN-10004386","Christine Abelman",68,"Cincinnati","Recycled Interoffice Envelopes with String and Button Closure  10 x 13","Office Supplies"
"CA-2017-163979","Second Class","KH-16690","OFF-ST-10003208","Kristen Hastings",36,"San Francisco","Adjustable Depth Letter/Legal Cart","Office Supplies"
"CA-2015-155334","First Class","HA-14920","TEC-AC-10003628","Helen Andreada",48,"Pasadena","Logitech 910-002974 M325 Wireless Mouse for Web Scrolling","Technology"
"CA-2015-155334","First Class","HA-14920","FUR-FU-10003274","Helen Andreada",48,"Pasadena","Regeneration Desk Collection","Furniture"
"CA-2015-155334","First Class","HA-14920","OFF-BI-10002557","Helen Andreada",48,"Pasadena","Presstex Flexible Ring Binders","Office Supplies"
"CA-2017-118136","First Class","BB-10990","OFF-PA-10002615","Barry Blumstein",41,"Inglewood","Ampad Gold Fibre Wirebound Steno Books  6 x 9  Gregg Ruled","Office Supplies"
"CA-2017-118136","First Class","BB-10990","OFF-AR-10001427","Barry Blumstein",41,"Inglewood","Newell 330","Office Supplies"
"CA-2017-132976","Standard Class","AG-10495","OFF-PA-10000673","Andrew Gjertsen",24,"Philadelphia","Post-it “Important Message” Note Pad  Neon Colors  50 Sheets/Pad","Office Supplies"
"CA-2017-132976","Standard Class","AG-10495","OFF-PA-10004470","Andrew Gjertsen",24,"Philadelphia","Adams Write n Stick Phone Message Book  11 X 5 1/4  200 Messages","Office Supplies"
"CA-2017-132976","Standard Class","AG-10495","OFF-ST-10000876","Andrew Gjertsen",24,"Philadelphia","Eldon Simplefile Box Office","Office Supplies"
"CA-2017-132976","Standard Class","AG-10495","OFF-LA-10002043","Andrew Gjertsen",24,"Philadelphia","Avery 489","Office Supplies"
"US-2015-161991","Second Class","SC-20725","OFF-BI-10004967","Steven Cartwright",28,"Wilmington","Round Ring Binders","Office Supplies"
"US-2015-161991","Second Class","SC-20725","TEC-PH-10001760","Steven Cartwright",28,"Wilmington","Bose SoundLink Bluetooth Speaker","Technology"
"CA-2015-130890","Standard Class","JO-15280","FUR-TA-10002903","Jas O'Carroll",39,"Los Angeles","Bevis Round Bullnose 29 High Table Top","Furniture"
"CA-2015-130883","Standard Class","TB-21520","OFF-PA-10000474","Tracy Blumstein",48,"Philadelphia","Easy-staple paper","Office Supplies"
"CA-2015-130883","Standard Class","TB-21520","TEC-AC-10001956","Tracy Blumstein",48,"Philadelphia","Microsoft Arc Touch Mouse","Technology"
"CA-2015-130883","Standard Class","TB-21520","OFF-PA-10004100","Tracy Blumstein",48,"Philadelphia","Xerox 216","Office Supplies"
"CA-2016-112697","Second Class","AH-10195","OFF-BI-10000778","Alan Haines",67,"Tamarac","GBC VeloBinder Electric Binding Machine","Office Supplies"
"CA-2016-112697","Second Class","AH-10195","OFF-AP-10002684","Alan Haines",67,"Tamarac","Acco 7-Outlet Masterpiece Power Center  Wihtout Fax/Phone Line Protection","Office Supplies"
"CA-2016-112697","Second Class","AH-10195","OFF-SU-10000646","Alan Haines",67,"Tamarac","Premier Automatic Letter Opener","Office Supplies"
"CA-2016-110772","Second Class","NZ-18565","OFF-FA-10002983","Nick Zandusky",23,"Columbus","Advantus SlideClip Paper Clips","Office Supplies"
"CA-2016-110772","Second Class","NZ-18565","OFF-LA-10004689","Nick Zandusky",23,"Columbus","Avery 512","Office Supplies"
"CA-2016-110772","Second Class","NZ-18565","TEC-AC-10002001","Nick Zandusky",23,"Columbus","Logitech Wireless Gaming Headset G930","Technology"
"CA-2016-110772","Second Class","NZ-18565","FUR-BO-10004709","Nick Zandusky",23,"Columbus","Bush Westfield Collection Bookcases  Medium Cherry Finish","Furniture"
"CA-2014-111451","First Class","KL-16555","FUR-FU-10004091","Kelly Lampkin",60,"Colorado Springs","Howard Miller 13 Diameter Goldtone Round Wall Clock","Furniture"
"CA-2014-111451","First Class","KL-16555","FUR-CH-10001891","Kelly Lampkin",60,"Colorado Springs","Global Deluxe Office Fabric Chairs","Furniture"
